/usr/bin/python3.6 /home/yong/Desktop/GitHome/CS5590_Python/IPCs/dl/7/source/task2.py
episode: 1/1000, score: 199, e: 0.99
episode: 112/1000, score: 199, e: 0.57
episode: 113/1000, score: 199, e: 0.57
episode: 114/1000, score: 199, e: 0.56
episode: 115/1000, score: 199, e: 0.56
episode: 116/1000, score: 199, e: 0.56
episode: 117/1000, score: 199, e: 0.56
episode: 118/1000, score: 199, e: 0.55
episode: 119/1000, score: 199, e: 0.55
episode: 120/1000, score: 199, e: 0.55
episode: 121/1000, score: 199, e: 0.55
episode: 122/1000, score: 199, e: 0.54
episode: 123/1000, score: 199, e: 0.54
episode: 124/1000, score: 199, e: 0.54
episode: 125/1000, score: 199, e: 0.53
episode: 126/1000, score: 199, e: 0.53
episode: 127/1000, score: 199, e: 0.53
episode: 128/1000, score: 199, e: 0.53
episode: 129/1000, score: 199, e: 0.52
episode: 130/1000, score: 199, e: 0.52
episode: 131/1000, score: 199, e: 0.52
episode: 132/1000, score: 199, e: 0.52
episode: 133/1000, score: 199, e: 0.51
episode: 134/1000, score: 199, e: 0.51
episode: 135/1000, score: 199, e: 0.51
episode: 136/1000, score: 199, e: 0.51
episode: 137/1000, score: 199, e: 0.5
episode: 138/1000, score: 199, e: 0.5
episode: 139/1000, score: 199, e: 0.5
episode: 140/1000, score: 199, e: 0.5
episode: 141/1000, score: 199, e: 0.49
episode: 142/1000, score: 199, e: 0.49
episode: 143/1000, score: 199, e: 0.49
episode: 144/1000, score: 199, e: 0.49
episode: 145/1000, score: 199, e: 0.48
episode: 146/1000, score: 199, e: 0.48
episode: 147/1000, score: 199, e: 0.48
episode: 148/1000, score: 199, e: 0.48
episode: 149/1000, score: 199, e: 0.47
episode: 150/1000, score: 199, e: 0.47
episode: 151/1000, score: 199, e: 0.47
episode: 152/1000, score: 199, e: 0.47
episode: 153/1000, score: 199, e: 0.46
episode: 154/1000, score: 199, e: 0.46
episode: 155/1000, score: 199, e: 0.46
episode: 156/1000, score: 199, e: 0.46
episode: 157/1000, score: 199, e: 0.46
episode: 158/1000, score: 199, e: 0.45
episode: 159/1000, score: 199, e: 0.45
episode: 160/1000, score: 199, e: 0.45
episode: 161/1000, score: 199, e: 0.45
episode: 162/1000, score: 199, e: 0.44
episode: 163/1000, score: 199, e: 0.44
episode: 164/1000, score: 199, e: 0.44
episode: 165/1000, score: 199, e: 0.44
episode: 166/1000, score: 199, e: 0.44
episode: 167/1000, score: 199, e: 0.43
episode: 168/1000, score: 199, e: 0.43
episode: 169/1000, score: 199, e: 0.43
episode: 170/1000, score: 199, e: 0.43
episode: 171/1000, score: 199, e: 0.42
episode: 172/1000, score: 199, e: 0.42
episode: 173/1000, score: 199, e: 0.42
episode: 174/1000, score: 199, e: 0.42
episode: 175/1000, score: 199, e: 0.42
episode: 176/1000, score: 199, e: 0.41
episode: 177/1000, score: 199, e: 0.41
episode: 178/1000, score: 199, e: 0.41
episode: 179/1000, score: 199, e: 0.41
episode: 180/1000, score: 199, e: 0.41
episode: 181/1000, score: 199, e: 0.4
episode: 182/1000, score: 199, e: 0.4
episode: 183/1000, score: 199, e: 0.4
episode: 184/1000, score: 199, e: 0.4
episode: 185/1000, score: 199, e: 0.4
episode: 186/1000, score: 199, e: 0.39
episode: 187/1000, score: 199, e: 0.39
episode: 188/1000, score: 199, e: 0.39
episode: 189/1000, score: 199, e: 0.39
episode: 190/1000, score: 199, e: 0.39
episode: 191/1000, score: 199, e: 0.38
episode: 192/1000, score: 199, e: 0.38
episode: 193/1000, score: 199, e: 0.38
episode: 194/1000, score: 199, e: 0.38
episode: 195/1000, score: 199, e: 0.38
episode: 196/1000, score: 199, e: 0.37
episode: 197/1000, score: 199, e: 0.37
episode: 198/1000, score: 199, e: 0.37
episode: 199/1000, score: 199, e: 0.37
episode: 200/1000, score: 199, e: 0.37
episode: 201/1000, score: 199, e: 0.37
episode: 202/1000, score: 199, e: 0.36
episode: 203/1000, score: 199, e: 0.36
episode: 204/1000, score: 199, e: 0.36
episode: 205/1000, score: 199, e: 0.36
episode: 206/1000, score: 199, e: 0.36
episode: 207/1000, score: 199, e: 0.35
episode: 208/1000, score: 199, e: 0.35
episode: 209/1000, score: 199, e: 0.35
episode: 210/1000, score: 199, e: 0.35
episode: 211/1000, score: 199, e: 0.35
episode: 212/1000, score: 199, e: 0.35
episode: 213/1000, score: 199, e: 0.34
episode: 214/1000, score: 199, e: 0.34
episode: 215/1000, score: 199, e: 0.34
episode: 216/1000, score: 199, e: 0.34
episode: 217/1000, score: 199, e: 0.34
episode: 218/1000, score: 199, e: 0.34
episode: 219/1000, score: 199, e: 0.33
episode: 220/1000, score: 199, e: 0.33
episode: 221/1000, score: 199, e: 0.33
episode: 222/1000, score: 199, e: 0.33
episode: 223/1000, score: 199, e: 0.33
episode: 224/1000, score: 199, e: 0.33
episode: 225/1000, score: 199, e: 0.32
episode: 226/1000, score: 199, e: 0.32
episode: 227/1000, score: 199, e: 0.32
episode: 228/1000, score: 199, e: 0.32
episode: 229/1000, score: 199, e: 0.32
episode: 230/1000, score: 199, e: 0.32
episode: 231/1000, score: 199, e: 0.31
episode: 232/1000, score: 199, e: 0.31
episode: 233/1000, score: 199, e: 0.31
episode: 234/1000, score: 199, e: 0.31
episode: 235/1000, score: 199, e: 0.31
episode: 236/1000, score: 199, e: 0.31
episode: 237/1000, score: 199, e: 0.3
episode: 238/1000, score: 199, e: 0.3
episode: 239/1000, score: 199, e: 0.3
episode: 240/1000, score: 199, e: 0.3
episode: 241/1000, score: 199, e: 0.3
episode: 242/1000, score: 199, e: 0.3
episode: 243/1000, score: 199, e: 0.3
episode: 244/1000, score: 199, e: 0.29
episode: 245/1000, score: 199, e: 0.29
episode: 246/1000, score: 199, e: 0.29
episode: 247/1000, score: 199, e: 0.29
episode: 248/1000, score: 199, e: 0.29
episode: 249/1000, score: 199, e: 0.29
episode: 250/1000, score: 199, e: 0.29
episode: 251/1000, score: 199, e: 0.28
episode: 252/1000, score: 199, e: 0.28
episode: 253/1000, score: 199, e: 0.28
episode: 254/1000, score: 199, e: 0.28
episode: 255/1000, score: 199, e: 0.28
episode: 256/1000, score: 199, e: 0.28
episode: 257/1000, score: 199, e: 0.28
episode: 258/1000, score: 199, e: 0.27
episode: 259/1000, score: 199, e: 0.27
episode: 260/1000, score: 199, e: 0.27
episode: 261/1000, score: 199, e: 0.27
episode: 262/1000, score: 199, e: 0.27
episode: 263/1000, score: 199, e: 0.27
episode: 264/1000, score: 199, e: 0.27
episode: 265/1000, score: 199, e: 0.26
episode: 266/1000, score: 199, e: 0.26
episode: 267/1000, score: 199, e: 0.26
episode: 268/1000, score: 199, e: 0.26
episode: 269/1000, score: 199, e: 0.26
episode: 270/1000, score: 199, e: 0.26
episode: 271/1000, score: 199, e: 0.26
episode: 272/1000, score: 199, e: 0.26
episode: 273/1000, score: 199, e: 0.25
episode: 274/1000, score: 199, e: 0.25
episode: 275/1000, score: 199, e: 0.25
episode: 276/1000, score: 199, e: 0.25
episode: 277/1000, score: 199, e: 0.25
episode: 278/1000, score: 199, e: 0.25
episode: 279/1000, score: 199, e: 0.25
episode: 280/1000, score: 199, e: 0.25
episode: 281/1000, score: 199, e: 0.24
episode: 282/1000, score: 199, e: 0.24
episode: 283/1000, score: 199, e: 0.24
episode: 284/1000, score: 199, e: 0.24
episode: 285/1000, score: 199, e: 0.24
episode: 286/1000, score: 199, e: 0.24
episode: 287/1000, score: 199, e: 0.24
episode: 288/1000, score: 199, e: 0.24
episode: 289/1000, score: 199, e: 0.23
episode: 290/1000, score: 199, e: 0.23
episode: 291/1000, score: 199, e: 0.23
...
...
